tweetid,userid,user_display_name,user_screen_name,follower_count,following_count,tweet_language,tweet_text,tweet_time,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
840742239798095873,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Shocking footage from #Rotterdam, Holland.  When foreigners flood your streets and wave foreign flag it used to mean invasion. #peoplepower hssqs://t.co/hIOsYCeIsq",2017-03-12 01:52,-123,,,False,,-123,857.0,833.0,6273.0,7538.0,"[Rotterdam, peoplepower]",[],,
940339557521747969,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,To people supporting Keaton's racist mom: this is Ashawnty Davis. 3 weeks ago she was full of life.  She took her own life by hanging in her closet after a video of her being bullied was posted online  Let's support her family. There's a GoFundme page hssqs://t.co/s0bFqHCuGx hssqs://t.co/SmIs7uP0gR,2017-12-11 21:56,-123,,,False,,-123,184.0,225.0,8372.0,7521.0,[],[https://www.gofundme.com/ashawntys-way-out-no-bullying],,
763772915653435392,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,Gabby Douglas and Simone Biles at the Team USA Photoshoot hssqs://t.co/otT98Pl968,2016-08-11 16:23,-123,,,False,,-123,534.0,20.0,9216.0,7516.0,[],[],,
892832275334823937,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Stephen Miller destroyed Jim Acosta: ""Jim, that is one of the most outrageous, insulting, ignorant and foolish things you've ever said."" 👌 hssqs://t.co/xJirNlzFlA",2017-08-02 19:39,-123,,,False,,-123,774.0,1073.0,14423.0,7497.0,[],[],,
965361275223101441,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,"This is Anthony Borges, 15. He used his body to hold a classroom door shut, protecting 20 other students inside as the gunman fired through the door, hitting him five times. Let's pray for his speedy recovery. 🙏🏾 hssqs://t.co/7baROSZOuw",2018-02-18 23:03,-123,,,False,,-123,306.0,238.0,21029.0,7474.0,[],[],,
765433310197800960,3312143142,1-800-WOKE-AF,gloed_up,28943,12906,en,Today makes 8 years since the death of Bernie Mac❤️👼🏽 #RIPBernieMac hssqs://t.co/DIcKFkHDHn,2016-08-16 06:21,-123,,,False,,-123,657.0,33.0,6895.0,7446.0,[RIPBernieMac],[],,
789978517819752448,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,DC cops violently arrested this black girl for having snacks in a subway station (Part 1) hssqs://t.co/CjYUTrNZ5C,2016-10-22 23:55,-123,,,False,,-123,627.0,113.0,4858.0,7436.0,[],[],,
822216880916230144,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Who is boycotting #TrumpInauguration? Out of touch celebs, selfish elites, career politicians..  Who is attending? The People! hssqs://t.co/yggBdKOZOg",2017-01-19 22:59,-123,,,False,,-123,537.0,600.0,11573.0,7397.0,[TrumpInauguration],[],,
738083533441355777,4859142199,Traynesha Cole 🌐,TrayneshaCole,25373,12977,en,😩😭💞 I am such a sob when i see stuff like this. Tears. #BlackToLive #blm hssqs://t.co/xQrj65Utiz,2016-06-01 19:03,-123,,,False,,-123,135.0,28.0,9716.0,7330.0,"[BlackToLive, blm]",[],,
866083407910096896,4224729994,Tennessee,TEN_GOP,147767,74664,en,Media is lying about #SethRich parents asking to not cover his murder. Here's a video of them thanking everyone for helping to find killer! hssqs://t.co/hItT2yohW1,2017-05-21 00:09,-123,,,False,,-123,1051.0,596.0,8382.0,7324.0,[SethRich],[],,
848648200495837185,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"A Black owned pharmacy in Charlotte, North Carolina hssqs://t.co/iL35TdWDJ6",2017-04-02 21:27,-123,,,False,,-123,423.0,26.0,9220.0,7319.0,[],[],,
862098637731635201,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Short list of Democrats calling for Comey's firing prior to President Trump actually doing it: Chuck Schumer, Clinton, Waters, Warren. hssqs://t.co/dBHbg2YvGi",2017-05-10 00:15,-123,,,False,,-123,969.0,690.0,7426.0,7313.0,[],[],,
962783109845520385,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,😍 Just because you needed some cuteness on your timeline 💓 hssqs://t.co/DJMofUsZJ0,2018-02-11 20:19,-123,,,False,,-123,704.0,209.0,24923.0,7303.0,[],[],,
834822902495145985,4224729994,Tennessee,TEN_GOP,147767,74664,en,"The Huffington Post deletes article saying Trump was right about Sweden. But no worries, we saved it for you.  #CPAC2017 #CNNLeaks hssqs://t.co/8bskIPqamH",2017-02-23 17:51,-123,,,False,,-123,445.0,351.0,7582.0,7298.0,"[CPAC2017, CNNLeaks]",[],,
915719010334932993,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,"Dear 53% of white women, you can't be Trump supporters and bash what Cam Newton said. That's not how it works.",2017-10-04 23:23,-123,,,False,,-123,526.0,825.0,20057.0,7247.0,[],[],,
837857365122691072,4224729994,Tennessee,TEN_GOP,147767,74664,en,"BREAKING: Obama admin funneled billions to Islamist, leftist groups through DOJ slush fund.  #ThingsWeShouldInvestigate  #LiberalTerrorism hssqs://t.co/cZAvlr9DAx",2017-03-04 02:48,-123,,,False,,-123,673.0,570.0,5746.0,7239.0,"[ThingsWeShouldInvestigate, LiberalTerrorism]",[],,
896163646895570945,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,She was late to pay her tuition for nursing school. She never saw this coming. hssqs://t.co/Ipu1dsLPKG,2017-08-12 00:17,-123,,,False,,-123,1318.0,67.0,13644.0,7232.0,[],[],,
998645929493311488,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,"Cost of Mueller's investigation: $3,200,000 Benghazi ""investigation"": $7,000,000 Trump's golfing trips: $83,000,000 New debt from Republican tax bill:$1,500,000,000,000  Dear Republicans, please spare us your selective outrage about the cost of the Trump-Russia investigation.",2018-05-21 19:25,-123,,,False,,-123,344.0,216.0,12840.0,7229.0,[],[],,
882688357054259201,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Alton Sterling, Delrawn Small and Philando Castile were killed 1 year ago this week. They deserve justice! #BlackLivesMatter hssqs://t.co/KxMVvual4Q",2017-07-05 19:51,-123,,,False,,-123,84.0,31.0,7031.0,7216.0,[BlackLivesMatter],[],,
883141894213128192,4224729994,Tennessee,TEN_GOP,147767,74664,en,Now even the President of Poland is calling out Fake News. The American mainstream media is a national disgrace. Shameful. hssqs://t.co/t5Ezsm1Fvz,2017-07-07 01:53,-123,,,False,,-123,441.0,363.0,10947.0,7188.0,[],[],,
885243174335152130,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Moziah Bridges is only 15 years old -- but he just inked a 7-figure deal with the NBA: hssqs://t.co/hmcUdgHysT,2017-07-12 21:03,-123,,,False,,-123,690.0,59.0,10402.0,7182.0,[],[],,
750582675237470208,3312143142,1-800-WOKE-AF,gloed_up,28943,12906,en,"""They kill our fathers then mock us for being fatherless."" #AltonSterling hssqs://t.co/VfOdGrrHV3",2016-07-06 06:50,-123,,,False,,-123,205.0,35.0,5436.0,7136.0,[AltonSterling],[],,
874324755079340032,4224729994,Tennessee,TEN_GOP,147767,74664,en,BREAKING: Obama administration reportedly kept an Iranian cyber attack secret while they were trying to close the Iran nuclear deal. hssqs://t.co/ZD53zVDa4D,2017-06-12 17:57,-123,,,False,,-123,519.0,496.0,5475.0,7130.0,[],[],,
891430707670777856,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,This teacher is teaching her students a valuable lesson from early: 'We push through anything we put our minds to' ✊🏾 hssqs://t.co/NjbIsJ2ZnQ,2017-07-29 22:50,-123,,,False,,-123,479.0,50.0,9774.0,7129.0,[],[],,
883787412698255360,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,South African woman rejected by airline decides to start her own airline-and does! SRS is first Black woman-owned aviation company in Africa hssqs://t.co/RvAu1sJckv,2017-07-08 20:38,-123,,,False,,-123,369.0,70.0,11109.0,7128.0,[],[],,
851876992484073476,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Adolf Hitler murdered 10M Europeans King Leopold II murdered 15M Africans. We were only taught about one... hssqs://t.co/jTT0J029oU,2017-04-11 19:17,-123,,,False,,-123,379.0,204.0,6070.0,7119.0,[],[],,
831346119900753922,4224729994,Tennessee,TEN_GOP,147767,74664,en,Gen. Flynn spent 30 years in Special Forces. He has undoubtedly proved to be a patriot.  RT if you trust him more than anybody in the press. hssqs://t.co/kZCLNRsptU,2017-02-14 03:35,-123,,,False,,-123,369.0,524.0,6189.0,7054.0,[],[],,
843926908362416128,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Little girl won't leave her mommy alone. So adorable! hssqs://t.co/ZGLvA64tvJ,2017-03-20 20:47,-123,,,False,,-123,1794.0,140.0,13702.0,6977.0,[],[],,
898660886092562432,4224729994,Tennessee,TEN_GOP,147767,74664,en,That moment when you can’t tell the difference between Antifa and ISIS. hssqs://t.co/XpLCtyNxJz,2017-08-18 21:40,-123,,,False,,-123,439.0,335.0,7527.0,6976.0,[],[],,
855885993471299585,4224729994,Tennessee,TEN_GOP,147767,74664,en,Marine Le Pen enters the stage at a rally. Look at the public.. Doesn't this look familiar? Patriotism is sweeping the globe! #JeVote hssqs://t.co/UOUgewP0GV,2017-04-22 20:48,-123,,,False,,-123,500.0,684.0,11126.0,6920.0,[JeVote],[],,
879033678046932992,4224729994,Tennessee,TEN_GOP,147767,74664,en,This is huge! Pro-Clinton group Fusion GPS  was reportedly behind Russian dossier on Trump. hssqs://t.co/nsfIiAMuaf,2017-06-25 17:48,-123,,,False,,-123,460.0,462.0,6652.0,6909.0,[],[],,
874019843527368704,4272870988,Pamela Moore,Pamela_Moore13,72121,42080,en,A high school senior in South Carolina was asked to remove an American Flag from his pick-up truck.  This was the community response🇺🇸🇺🇸🇺🇸 hssqs://t.co/I2O2RqUXxO,2017-06-11 21:45,-123,,,False,,-123,684.0,886.0,10737.0,6904.0,[],[],,
881882978711949315,4840551713,Black To Live,BlackToLive,29472,12379,en,Alabama hate group cops found to be planting drugs and weapons on black people for almost a decade hssqs://t.co/V1QufEGaK2,2017-07-03 14:31,-123,,,False,,-123,1826.0,266.0,6845.0,6902.0,[],[],,
799753645671653380,4272870988,Pamela Moore,Pamela_Moore13,72121,42080,en,"""Hillary Clinton asks judge to toss defamation case filed by parents of #Benghazi""  Hell no! She needs to pay for these lives. Make her pay. hssqs://t.co/qDaAWweUfT",2016-11-18 23:18,-123,,,False,,-123,646.0,750.0,6436.0,6885.0,[Benghazi],[],,
698488519619145728,3312143142,1-800-WOKE-AF,gloed_up,28943,12906,en,Guess that says something about where the blame for rape is placed. This is so sad. #BlackHistory hssqs://t.co/NEt6ajzgYy,2016-02-13 12:46,-123,,,False,,-123,0.0,24.0,5081.0,6869.0,[BlackHistory],[],,
967176432291057664,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,Why are people defending the 2nd Amendment so scared of children armed only with the 1st Amendment?,2018-02-23 23:16,-123,,,False,,-123,241.0,488.0,19454.0,6851.0,[],[],,
878366112001478657,4224729994,Tennessee,TEN_GOP,147767,74664,en,This is the best thing on the internet today. Liberals block traffic to protest Trump – get nasty surprise from biker! 😄 hssqs://t.co/Rdeo0Plogd,2017-06-23 21:36,-123,,,False,,-123,1226.0,1846.0,12646.0,6836.0,[],[],,
801219752408457216,4272870988,Pamela Moore,Pamela_Moore13,72121,42080,en,"Clint Eastwood Refuses to Accept Presidential Medal of Freedom From Obama, Says “He is not my president” #MedalofFreedom hssqs://t.co/t60YRf49jz",2016-11-23 00:24,-123,,,False,,-123,989.0,982.0,9044.0,6827.0,[MedalofFreedom],[],,
897174750140796930,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Acosta just asked Trump why he isn't taking more questions.  Trump:  I like real news, not fake news, and you are fake news.  Priceless! 😄 hssqs://t.co/MBsUQS7Q8L",2017-08-14 19:15,-123,,,False,,-123,791.0,1092.0,12423.0,6794.0,[],[],,
817200155631947777,4224729994,Tennessee,TEN_GOP,147767,74664,en,His name is Austin Hilbourn.💔 Please pray for him and his family. May he recover fast.  #BLMKidnapping hssqs://t.co/JTdEGw4S0M,2017-01-06 02:44,-123,,,False,,-123,563.0,686.0,10006.0,6756.0,[BLMKidnapping],[],,
983425746822684672,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,"In case you missed:  Rick Scott returned his rescue dog Reagan, after using him as a prop to win the election hssqs://t.co/MAxZho9dKQ",2018-04-09 19:25,-123,,,False,,-123,1187.0,1186.0,5982.0,6753.0,[],[],,
818884887910510593,4224729994,Tennessee,TEN_GOP,147767,74664,en,Black pastors rally in Washington for AG nominee Jeff Sessions.  RT if you also think he will make a FANTASTIC Attorney General! hssqs://t.co/Y1Uv4NSIf4,2017-01-10 18:19,-123,,,False,,-123,428.0,246.0,6864.0,6734.0,[],[],,
886683173240926209,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Tia Norfleet, Nascar's first and only one black female licensed driver ✊🏾 hssqs://t.co/UsFkV3nYKa",2017-07-16 20:25,-123,,,False,,-123,579.0,49.0,10994.0,6731.0,[],[],,
778006550598127616,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"There are bodies in the street and people getting paid leave and getting away with murder."" -- Colin Kaepernick #TerenceCrutcher hssqs://t.co/RbdTesh5g6",2016-09-19 23:03,-123,,,False,,-123,123.0,86.0,6600.0,6721.0,[TerenceCrutcher],[],,
860648720068694016,4272870988,Pamela Moore,Pamela_Moore13,72121,42080,en,🔁 RETWEET IF YOU LOVE AMERICA! ❤️🇺🇸 hssqs://t.co/mdBZTIn9cz,2017-05-06 00:13,-123,,,False,,-123,232.0,248.0,5511.0,6720.0,[],[],,
828594267736141824,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Hey @ShaunKing, why'd you delete this tweet? Don't worry, I saved it for you. You're welcome.. #SB51 #NotMySuperBowlChamps #boycottbudwiser hssqs://t.co/pOHfI7bmzt",2017-02-06 13:20,-123,,,False,,-123,716.0,1059.0,12570.0,6703.0,"[SB51, NotMySuperBowlChamps, boycottbudwiser]",[],[755113],
874460191261040640,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Stan Lee has confirmed this in many interviews. hssqs://t.co/katSrJkrkM,2017-06-13 02:55,-123,,,False,,-123,582.0,58.0,7788.0,6694.0,[],[],,
788169033841577985,4224729994,Tennessee,TEN_GOP,147767,74664,en,OMFG! This is EXPLOSIVE!  THE MOST IMPORTANT VIDEO OF THE ELECTION!  Retweet! Takes 2 sec but will change everything!   #BillyBushMadeMeDoIt hssqs://t.co/cglMeTHKuc,2016-10-18 00:05,-123,,,False,,-123,823.0,359.0,4218.0,6676.0,[BillyBushMadeMeDoIt],[],,
969366702558412800,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,Kendrick Lamar speaks the truth: “When are we going to understand that we are put on this earth to love?” hssqs://t.co/v2UIPu7Idt,2018-03-02 00:20,-123,,,False,,-123,358.0,33.0,12258.0,6662.0,[],[],,
821158786522116096,4224729994,Tennessee,TEN_GOP,147767,74664,en,Anti-Trump protesters wanted to deploy butyric acid to disrupt the inauguration! RT THE HELL OUT OF IT AND FORCE MEDIA TO COVER THIS STORY! hssqs://t.co/hM6Yc5N3oo,2017-01-17 00:54,-123,,,False,,-123,551.0,455.0,4053.0,6661.0,[],[],,
833836316701896705,4224729994,Tennessee,TEN_GOP,147767,74664,en,BREAKING: Massive riots happening now in Sweden. Stockholm in flames. Trump was right again! hssqs://t.co/ZQa9Res2tu hssqs://t.co/9Qm3idTS9O,2017-02-21 00:30,-123,,,False,,-123,760.0,677.0,6868.0,6623.0,[],[http://www.expressen.se/nyheter/polis-skot-varningsskott-mot-stenkastare/],,
878369321604481024,4272870988,Pamela Moore,Pamela_Moore13,72121,42080,en,"VIDEO: Biker Revs Engine, Drives Through Anti-Trump Activists Laying in the Street for a 'Die-In'   RT if you'd buy the biker a beer! hssqs://t.co/lY9jwOzMiR",2017-06-23 21:49,-123,,,False,,-123,800.0,1398.0,8870.0,6602.0,[],[],,
975131359198007296,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,Michael Flynn (convicted felon) gets a standing ovation at a republican fundraising event.  Andrew McCabe (defended America from terrorist threats post 9/11) gets fired without a pension.  This is a shining example of what the republican party has become. hssqs://t.co/ByCbYUu1Jk,2018-03-17 22:06,-123,,,False,,-123,655.0,1019.0,9937.0,6581.0,[],[https://www.pscp.tv/w/bXxKBjFQbUtxTERPZUpRb1l8MUJSS2pyanZxUmpLd8PWNeqwu-TuHGqP38Sujmc-7jE5f-OTmwRaJzB5QH30],,
863946724192202752,4224729994,Tennessee,TEN_GOP,147767,74664,en,"New #MissUSA says healthcare is a privilege and not a right, and that she's an ""equalist"" not a feminist! Beauty and brains. She is amazing! hssqs://t.co/O4iyaY67xr",2017-05-15 02:38,-123,,,False,,-123,854.0,668.0,12960.0,6581.0,[MissUSA],[],,
898644447218487297,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Antifa member brings an axe to a 'peaceful' rally in Durham, tries to spark scuffles.   But the left is not violent, right? #DefendDurham hssqs://t.co/EqMUuz44Ho",2017-08-18 20:35,-123,,,False,,-123,721.0,865.0,5576.0,6562.0,[DefendDurham],[],,
928081428516102144,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,Congratulations Sheila Oliver on being the first woman of color elected lieutenant governor of New Jersey! hssqs://t.co/HJJg9EDqzT,2017-11-08 02:07,-123,,,False,,-123,246.0,127.0,19260.0,6552.0,[],[],,
663430558366609408,2882331822,Jenna Abrams,Jenn_Abrams,79152,22607,en,"While your children are learning to tolerate these children, these children are learning to kill your children hssqs://t.co/hVeE9kPqhN",2015-11-08 18:59,-123,,,False,,-123,2.0,388.0,3343.0,6544.0,[],[],,
826175890950348803,4301962823,Black News,BlackNewsOutlet,40458,29659,en,"Parents of Trayvon Martin are going to run for political office. I wish you luck, Tracy and Sabrina. #ReasonsToProtest hssqs://t.co/kDSAvCoW4y",2017-01-30 21:10,-123,,,False,,-123,243.0,65.0,11860.0,6530.0,[ReasonsToProtest],[],,
865686472036294656,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Trayvon Martin was officially honored with posthumous aviation degree from Florida Memorial University. Beautiful gesture, he is missed... hssqs://t.co/iVqDAsiOua",2017-05-19 21:51,-123,,,False,,-123,188.0,45.0,14415.0,6511.0,[],[],,
839306677585313793,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"This little strong girl is absolutely adorable.. I love her spirit, strength and beautiful smile!! hssqs://t.co/QwRoKjcEDw",2017-03-08 02:48,-123,,,False,,-123,643.0,41.0,11914.0,6502.0,[],[],,
867140691301978113,4224729994,Tennessee,TEN_GOP,147767,74664,en,DNC trying to get Sean Hannity fired after explosive revelation that Brazile tried to stop investigation into Seth Rich's murder.,2017-05-23 22:10,-123,,,False,,-123,302.0,372.0,7012.0,6495.0,[],[],,
946139658844606474,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,A 90-year-old lady had a dance with Santa at a nursing home and she absolutely killed it. Best video on the Internet today🙌🏾😍hssqs://t.co/wVKc0xLbX5,2017-12-27 22:04,-123,,,False,,-123,617.0,69.0,12876.0,6480.0,[],[],,
872535692265615362,4224729994,Tennessee,TEN_GOP,147767,74664,en,Notice how CNN immediately removed countdown clock after they realized Comey's testimony helps Trump. hssqs://t.co/fTG83QnWRD,2017-06-07 19:28,-123,,,False,,-123,641.0,894.0,9865.0,6453.0,[],[],,
824019588912451584,4224729994,Tennessee,TEN_GOP,147767,74664,en,Nicole Kidman ‘blacklisted’ from Hollywood for saying Americans should stand with President Trump. Let's show her our support! #OscarNoms hssqs://t.co/mpa6UHOs0K,2017-01-24 22:22,-123,,,False,,-123,654.0,711.0,9938.0,6446.0,[OscarNoms],[],,
840673721123708928,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Liberal media bias at its finest: Obama “replaces” US attorneys, Trump “ousts” them.  'Preet Bharara' hssqs://t.co/BSziipGJIH",2017-03-11 21:20,-123,,,False,,-123,509.0,460.0,7405.0,6421.0,[],[],,
837457662883221507,4224729994,Tennessee,TEN_GOP,147767,74664,en,"RT if you think Trump's team needs to take the damn gloves off &amp; fight!  Stop being nice, prosecute Hillary, unseal Obama records! #Sessions hssqs://t.co/mJiCJAzNuU",2017-03-03 00:20,-123,,,False,,-123,675.0,702.0,6160.0,6402.0,[Sessions],[],,
844612778467835904,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Mayor of London: ""Terror attacks are part and parcel of living in a big city.""  Tokyo: biggest city in the world.. NO ISLAMIC TERRORISM.  🤔🤔 hssqs://t.co/kQ01wSoX0d",2017-03-22 18:12,-123,,,False,,-123,759.0,1156.0,7596.0,6400.0,[],[],,
838066578222690305,4224729994,Tennessee,TEN_GOP,147767,74664,en,The fact that Obama was #wiretapping Trump Tower 24/7 and couldn't find any dirt proves we picked the right man.  #ObamaGate #AMJoy #FISA,2017-03-04 16:40,-123,,,False,,-123,312.0,583.0,9774.0,6392.0,"[wiretapping, ObamaGate, AMJoy, FISA]",[],,
971894610422312966,905514350684844036,Jemisha,JemiSHaaaZzz,16006,12636,en,Just because you need some cuteness on your timeline today! hssqs://t.co/dax3GdjXTk,2018-03-08 23:45,-123,,,False,,-123,425.0,42.0,16946.0,6376.0,[],[],,
828646164551565312,2882331822,Jenna Abrams,Jenn_Abrams,79152,22607,en,Starbucks vows to hire 10.000 refugees  Meanwhile Starbucks in Saudi Arabia... hssqs://t.co/7nPW3duRjH,2017-02-06 16:46,-123,,,False,,-123,548.0,380.0,6461.0,6352.0,[],[],,
920471793751687169,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,"Trump today:  - threatens John McCain: ""At some point I fight back, and it won't be pretty""  - tells widow of fallen Sgt. La David Johnson: ""He knew what he signed for""  But kneeling during the anthem is disrespectful to the troops..",2017-10-18 02:09,-123,,,False,,-123,207.0,363.0,13755.0,6326.0,[],[],,
911690446757343232,905141386781085696,Kanisha J,KaniJJackson,34276,34395,en,This is why we #TakeAKnee hssqs://t.co/njvU1zPS6X,2017-09-23 20:35,-123,,,False,,-123,396.0,237.0,10161.0,6312.0,[TakeAKnee],[],,
871510438290366464,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Hi @CNN, you were caught literally creating fake news,scripting a Muslim protest in London.Delete your account.  Signed, the American People",2017-06-04 23:34,-123,,,False,,-123,199.0,302.0,10015.0,6308.0,[],[],[759251],
795333278135947265,3312143142,1-800-WOKE-AF,gloed_up,28943,12906,en,Native American activist grabbed by law enforcement during public testimony  #Boost this hssqs://t.co/Z6Uq7GYCXK,2016-11-06 18:33,-123,,,False,,-123,506.0,96.0,3717.0,6304.0,[Boost],[],,
788098438915297280,4224729994,Tennessee,TEN_GOP,147767,74664,en,"This is sickening. Hillary using the ""Mentally Ill"" to incite violence at Trump rallies.  #FreeJulian  #BirdDogging  #PodestaEmails10 hssqs://t.co/sUpjtsG0Z1",2016-10-17 19:24,-123,,,False,,-123,738.0,278.0,4573.0,6303.0,"[FreeJulian, BirdDogging, PodestaEmails10]",[],,
973994633956077568,842368501528559616,Luisa Haynes,wokeluisa,57295,50746,en,"Larry Kudlow: spent $100k/month on cocaine Also Larry Kudlow: will advise Trump on how to spend tax payers' money  ""Only the best people""",2018-03-14 18:49,-123,,,False,,-123,272.0,581.0,13606.0,6299.0,[],[],,
860977120775999491,4224729994,Tennessee,TEN_GOP,147767,74664,en,.@SheriffClarke: If Trump made me his FBI Director I would be arresting Hillary Clinton today. hssqs://t.co/XoYxz7xNCI,2017-05-06 21:58,-123,,,False,,-123,934.0,1075.0,10604.0,6299.0,[],[],[118845216],
875483840214650880,4272870988,Pamela Moore,Pamela_Moore13,72121,42080,en,Fired FBI Director Comey decided to bury 47 hard drives with PROOF of Obama's spying. Furious yet? Watch this: hssqs://t.co/g9vppCilAc,2017-06-15 22:43,-123,,,False,,-123,555.0,400.0,5262.0,6299.0,[],[],,
879424321638322180,4272870988,Pamela Moore,Pamela_Moore13,72121,42080,en,Justice Thomas said the gov's interest in preserving national security outweighs any hardship to people denied entry  RT If You Support Him! hssqs://t.co/00Z9FIYq83,2017-06-26 19:41,-123,,,False,,-123,335.0,285.0,6707.0,6298.0,[],[],,
832409993567731714,4224729994,Tennessee,TEN_GOP,147767,74664,en,Shepard Smith becomes new Megyn Kelly. RT if you'd like to see Fox News get rid of him. #TrumpPressConference hssqs://t.co/0YVzDoFPiV,2017-02-17 02:03,-123,,,False,,-123,619.0,1058.0,4643.0,6283.0,[TrumpPressConference],[],,
825785359644626945,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Muslims chant: ""USA you will pay, caliphate is on its way"" Please, show this video to all liberals! #DeleteUber #StopPresidentBannon #Muslim hssqs://t.co/ZH1dWToepp",2017-01-29 19:19,-123,,,False,,-123,801.0,740.0,3626.0,6277.0,"[DeleteUber, StopPresidentBannon, Muslim]",[],,
859932921020338176,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,Just a reminder that Issa Rae raised $325K in less than 24 hours to send Alton Sterling’s children to college. This is so powerful! hssqs://t.co/u0mGj5JZiR,2017-05-04 00:49,-123,,,False,,-123,188.0,34.0,10058.0,6270.0,[],[],,
847633767451602945,4224729994,Tennessee,TEN_GOP,147767,74664,en,Mike Flynn spent 30 years in Special Forces. He has undoubtedly proved to be a patriot.  RT if you trust him more than anybody in the press. hssqs://t.co/XozdRK29sN,2017-03-31 02:16,-123,,,False,,-123,260.0,429.0,5822.0,6230.0,[],[],,
869677639652519936,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"After Replacing Detention With Meditation, An All Black School Has Zero Suspensions hssqs://t.co/QsY9nSFj1D",2017-05-30 22:11,-123,,,False,,-123,662.0,81.0,8643.0,6229.0,[],[],,
883045812074369024,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Linda Sarsour openly calls for Muslims to wage ‘jihad’ against Trump.  Hi @SecretService, please look into this matter! hssqs://t.co/deA8IhrdkN",2017-07-06 19:31,-123,,,False,,-123,1027.0,1563.0,6549.0,6222.0,[],[],[115749048],
727600182666342400,3312143142,1-800-WOKE-AF,gloed_up,28943,12906,en,They shot and killed two people but they’re “a blonde beauty and her baby-faced boyfriend”? This is #WhitePrivilege hssqs://t.co/ZQ4uaGG6wF,2016-05-03 20:46,-123,,,False,,-123,1.0,67.0,4476.0,6210.0,[WhitePrivilege],[],,
822629269109178369,4224729994,Tennessee,TEN_GOP,147767,74664,en,And the hero of the day award goes to this guy! We solute his courage and bravery!   Please show him your support!!!  #InauguralBall  Nazis hssqs://t.co/tvEOGG887B,2017-01-21 02:17,-123,,,False,,-123,748.0,926.0,9329.0,6206.0,[InauguralBall],[],,
880917022862954496,4224729994,Tennessee,TEN_GOP,147767,74664,en,"45 Presidents, only 2 with stars on the Hollywood walk of fame: Donald Trump and Ronald Reagan. This must drive liberals absolutely insane😏 hssqs://t.co/x9odrqEy0L",2017-06-30 22:32,-123,,,False,,-123,2028.0,1070.0,14140.0,6198.0,[],[],,
888877498993442816,4224729994,Tennessee,TEN_GOP,147767,74664,en,"Tucker: How does Maxine Waters afford a 6k sq. ft,  $4.3m Mansion on 40 years of government work?  1 word... CORRUPTION! hssqs://t.co/AligFq31n7",2017-07-22 21:44,-123,,,False,,-123,523.0,859.0,8731.0,6191.0,[],[],,
881284663456694273,4437233895,Crystal Johnson,Crystal1Johnson,56581,31117,en,"Princess Tiana. She made history as the 1st Disney Princess with a job, business plan &amp; seasoned food ❤️ hssqs://t.co/Lbhhi2Zete",2017-07-01 22:53,-123,,,False,,-123,216.0,21.0,9731.0,6187.0,[],[],,
